"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","371358","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Static Shared Memory Per Block","Kbyte/block","8.19",
"0","371358","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","# SMs","SM","4",
"0","371358","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Stack Size","","512",
"0","371358","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Threads","thread","1,024",
"0","371358","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","# TPCs","","2",
"0","371358","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Enabled TPC IDs","","all",
"0","371358","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Uses Green Context","","0",
"0","371358","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Waves Per SM","","0.25",
"0","371358","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","LaunchStats","","","","LaunchConfiguration","OPT","The grid for this launch is configured to execute only 1 block, which is less than the GPU's 4 multiprocessors. This can underutilize some multiprocessors. If you do not intend to execute this kernel concurrently with other workloads, consider reducing the block size to have at least one block per multiprocessor or increase the size of the grid to fully utilize the available hardware resources. See the Hardware Model (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-hw-model) description for more details on launch configurations.","global","75"
"0","371358","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit SM","block","16",
"0","371358","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit Registers","block","1",
"0","371358","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit Shared Mem","block","1",
