kernel_name,duration_us,timestamp,grid_size,block_size,registers_per_thread,shared_mem_bytes,static_shared_mem_bytes,dynamic_shared_mem_bytes,occupancy,memory_throughput_gbps,compute_throughput_pct,l1_hit_rate,l1_bytes_total,l1_utilization,l2_hit_rate,l2_bytes_total,l2_bytes_miss,l2_utilization,dram_read_bytes,dram_write_bytes,dram_utilization,global_load_efficiency,global_store_efficiency,global_load_transactions,global_store_transactions,shared_utilization,shared_bank_conflicts
copy2d_f32,8.256,2026-09-02T10:38:03.619245,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
fast_sum_f32,17.504,2026-09-02T10:38:03.619282,"1,1,1","256,1,1",30,4096,4096,0,,,,,,,,,,,,,,,,,,,
affine_f32,10.752,2026-09-02T10:38:03.619314,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
bsub_f32,17.408,2026-09-02T10:38:03.619350,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
usqr_f32,10.4,2026-09-02T10:38:03.619384,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
fast_sum_f32,14.272,2026-09-02T10:38:03.619415,"1,1,1","256,1,1",30,4096,4096,0,,,,,,,,,,,,,,,,,,,
affine_f32,8.672,2026-09-02T10:38:03.619446,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
affine_f32,7.296,2026-09-02T10:38:03.619476,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
usqrt_f32,10.656,2026-09-02T10:38:03.619509,"1,1,1","1024,1,1",24,0,0,0,,,,,,,,,,,,,,,,,,,
bdiv_f32,18.592,2026-09-02T10:38:03.619540,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
bmul_f32,10.816,2026-09-02T10:38:03.619572,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
badd_f32,11.424,2026-09-02T10:38:03.619603,"1,1,1","1024,1,1",38,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,7.616,2026-09-02T10:38:03.619633,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,8.256,2026-09-02T10:38:03.619664,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
copy2d_f32,8.256,2026-09-02T10:38:03.619696,"1,1,1","1024,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
